time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
21166080,29940,10335,706,-1.3190922256559134,19.18990707397461,0.0003,42.43468555212021,0.012002746,0.084375,0.47213172912597656,0.2,-0.00479506611591205,103340,0.02942800521850586,3207.39339447,9989.0
21168128,29943,10336,706,-1.3299353010952473,12.941633224487305,0.0003,29.479887565970422,0.008708344,0.100439453125,0.47714003920555115,0.2,-0.009182499570306391,103350,0.12552732229232788,3200.03129447,9989.0
21170176,29946,10337,706,-1.3342418812215329,21.251506805419922,0.0003,43.83704105615616,0.007329313,0.069482421875,0.47363269329071045,0.2,-0.005560981534654274,103360,0.008859753608703613,3200.03129447,9989.0
21172224,29948,10338,706,-1.3314725514501333,15.430014610290527,0.0003,28.660363438725472,0.011698146,0.084228515625,0.4755222499370575,0.2,-0.002481826487928629,103370,0.01704120635986328,3200.03129447,9989.0
21174272,29951,10339,706,-1.3319909542798996,15.785658836364746,0.0003,25.696054261922836,0.008047264,0.096142578125,0.4735758304595947,0.2,-0.004135271511040628,103380,0.019854247570037842,3200.03129447,9989.0
21176320,29954,10340,706,-1.3171444211155177,15.969293594360352,0.0003,43.38554842472077,0.0105172815,0.094189453125,0.46898406744003296,0.2,-0.003184612230688799,103390,0.01930004358291626,3200.03129447,9989.0
21178368,29957,10341,706,-1.3114529594779014,9.269515037536621,0.0003,22.572415128350258,0.009452709,0.0931640625,0.47176963090896606,0.2,-0.009004078936413862,103400,0.1318109631538391,3192.7412055799996,9989.0
21180416,29959,10342,706,-1.3247830055654048,13.721665382385254,0.0003,33.65944569408894,0.012562517,0.09814453125,0.47524595260620117,0.2,-0.005620722510502674,103410,0.010686814785003662,3192.7412055799996,9989.0
21182464,29962,10343,706,-1.35980455391109,14.313754081726074,0.0003,17.92588567137718,0.01087744,0.099169921875,0.4860559105873108,0.2,-0.003656088875140995,103420,0.004833817481994629,3192.7412055799996,9989.0
21184512,29965,10344,706,-1.3817457571625709,7.512205600738525,0.0003,20.255181658267976,0.011614535,0.11279296875,0.4869897961616516,0.2,-0.002145773498341441,103430,0.006761491298675537,3192.7412055799996,9989.0
21186560,29968,10345,706,-1.385427599772811,16.40575408935547,0.0003,44.37685443758964,0.009383906,0.085107421875,0.48680615425109863,0.2,-0.005421717339777388,103440,0.020948290824890137,3192.7412055799996,9989.0
21188608,29971,10346,706,-1.3859657786786557,9.263391494750977,0.0003,21.264100928604602,0.018067185,0.15546875,0.48722410202026367,0.2,-0.015410008464823478,103450,0.18702805042266846,3189.51384447,9989.0
21190656,29973,10347,706,-1.3990801461040974,16.7449893951416,0.0003,40.50149696469307,0.010045208,0.0904296875,0.491664856672287,0.2,-0.006044408776506316,103460,0.0327756404876709,3189.51384447,9989.0
21192704,29976,10348,706,-1.4227426074445249,18.224748611450195,0.0003,30.2849861741066,0.010531758,0.07783203125,0.5005263686180115,0.2,-0.004710585314023774,103470,0.03517472743988037,3189.51384447,9989.0
21194752,29980,10349,706,-1.4343517135828734,7.113256931304932,0.0003,17.488559195399283,0.0075219125,0.09267578125,0.4989565312862396,0.2,-0.0035741309577133505,103480,0.06247103214263916,3189.51384447,9989.0
21196800,29982,10350,706,-1.4261066664010287,23.2669734954834,0.0003,45.582044166326526,0.009520744,0.0625,0.4961453676223755,0.2,-0.005329465599788819,103490,0.03278017044067383,3184.59739447,9989.0
21198848,29985,10351,706,-1.4311316419392823,18.246902465820312,0.0003,33.23634670674801,0.00905058,0.080029296875,0.49988043308258057,0.2,-0.0076099822588730605,103500,0.10914713144302368,3184.59739447,9989.0
21200896,29988,10352,706,-1.4330402340739965,31.532041549682617,0.0003,45.143779492378236,0.008287974,0.085009765625,0.4983001947402954,0.2,-0.0071540868142619726,103510,0.01806861162185669,3184.59739447,9989.0
21202944,29991,10353,706,-1.4455114118754864,1.928877353668213,0.0003,7.6947379976511,0.016684849,0.111865234375,0.5049411058425903,0.2,-0.0007880645316618029,103520,-0.017296552658081055,3184.59739447,9989.0
21204992,29994,10354,706,-1.462600576505065,8.326062202453613,0.0003,25.43189941048622,0.007646639,0.093798828125,0.5079157948493958,0.2,-0.0022319976473227144,103530,0.02120143175125122,3184.59739447,9989.0
21207040,29996,10355,706,-1.4605313047766686,24.257495880126953,0.0003,50.51854571700096,0.009607539,0.1091796875,0.5038000345230103,0.2,-0.006724218743329402,103540,0.01795250177383423,3178.66110558,9989.0
21209088,29999,10356,706,-1.4550854660570622,28.70669174194336,0.0003,53.69345127344131,0.008484807,0.063720703125,0.5034633874893188,0.2,-0.008112945219909306,103550,0.10816586017608643,3178.66110558,9989.0
21211136,30002,10357,706,-1.4541456636041403,8.091373443603516,0.0003,21.98550105392933,0.013061302,0.115966796875,0.5023913979530334,0.2,-0.003219067353347782,103560,-0.08365988731384277,3178.66110558,9989.0
21213184,30005,10358,706,-1.4533263843506574,5.077791213989258,0.0003,10.552837548404932,0.012459818,0.1265625,0.5016977787017822,0.2,-0.002118343695474323,103570,-0.007447004318237305,3178.66110558,9989.0
21215232,30007,10359,706,-1.455670065432787,8.12265396118164,0.0003,25.424432995915414,0.008871858,0.08642578125,0.5045302510261536,0.2,-0.003839737855014391,103580,0.030511975288391113,3178.66110558,9989.0
21217280,30010,10360,706,-1.4695675250142812,11.411137580871582,0.0003,34.75977553725242,0.008680925,0.07529296875,0.5082878470420837,0.2,-0.005276467172370758,103590,0.049747347831726074,3176.3007833499996,9989.0
21219328,30013,10361,706,-1.4767720941454172,12.202241897583008,0.0003,40.74213054776192,0.0092650885,0.072900390625,0.5082019567489624,0.2,-0.005458673335670028,103600,0.06944644451141357,3176.3007833499996,9989.0
21221376,30016,10362,706,-1.4682129479944706,22.942222595214844,0.0003,29.502241915464403,0.007881471,0.077294921875,0.5046465396881104,0.2,-0.004996202893380541,103610,0.0282018780708313,3176.3007833499996,9989.0
21223424,30019,10363,706,-1.4578507866710424,6.721682548522949,0.0003,15.223685492575168,0.009698744,0.10068359375,0.5038295984268188,0.2,-0.0034310272516449914,103620,-0.00565028190612793,3176.3007833499996,9989.0
21225472,30022,10364,706,-1.4636184491217137,17.132715225219727,0.0003,36.96003130078316,0.009783119,0.059228515625,0.5063942074775696,0.2,-0.003724864924151916,103630,0.021508395671844482,3176.3007833499996,9989.0
21227520,30025,10365,706,-1.4701909709721803,16.594310760498047,0.0003,31.097811165452004,0.0075182663,0.06904296875,0.5074285268783569,0.2,-0.005387953233730513,103640,0.10512244701385498,3175.2178777999998,9989.0
21229568,30029,10366,706,-1.4587999738752842,16.695520401000977,0.0003,38.09235659837723,0.008347766,0.065771484375,0.5004858374595642,0.2,-0.003937887707434129,103650,0.01581937074661255,3175.2178777999998,9989.0
21231616,30031,10367,706,-1.4485583260655404,13.051383018493652,0.0003,22.84402744472027,0.0137519725,0.167431640625,0.5014731287956238,0.2,-0.0046241417541750705,103660,0.014827966690063477,3175.2178777999998,9989.0
21233664,30035,10368,706,-1.4491033095866441,8.312400817871094,0.0003,14.002771037071943,0.012718281,0.117822265625,0.5012620091438293,0.2,0.001746232582081575,103670,-0.009537577629089355,3175.2178777999998,9989.0
21235712,30038,10369,706,-1.443527263775468,16.519577026367188,0.0003,32.42714463174343,0.009197591,0.094482421875,0.5000464916229248,0.2,-0.0036239680528524333,103680,0.027175962924957275,3175.2178777999998,9989.0
21237760,30041,10370,706,-1.4424947954714298,3.9581410884857178,0.0003,20.16999185234308,0.009163894,0.07529296875,0.5011501312255859,0.2,-0.007228916123858653,103690,0.1591174602508545,3177.3278777999994,9989.0
21239808,30044,10371,706,-1.442664585262537,27.23900604248047,0.0003,34.89515627324581,0.0071914317,0.074609375,0.5002909898757935,0.2,-0.0045251910574734214,103700,0.040710270404815674,3177.3278777999994,9989.0
21241856,30046,10372,706,-1.435043454915285,16.1506404876709,0.0003,26.575812339782715,0.0091819,0.090087890625,0.4977635145187378,0.2,-0.003185388119891286,103710,0.017479240894317627,3177.3278777999994,9989.0
21243904,30049,10373,706,-1.4203484632074832,8.880182266235352,0.0003,22.268006686866283,0.014453982,0.1033203125,0.49323347210884094,0.2,-0.002973095793277025,103720,0.017846763134002686,3177.3278777999994,9989.0
21245952,30052,10374,706,-1.419133646413684,20.278413772583008,0.0003,37.07212370932102,0.006485818,0.0849609375,0.4974878430366516,0.2,-0.004313199121679645,103730,0.023417532444000244,3177.3278777999994,9989.0
21248000,30055,10375,706,-1.42822099737823,13.258332252502441,0.0003,29.10019436776638,0.007419181,0.05791015625,0.4967350959777832,0.2,-0.007659765635617077,103740,0.12528693675994873,3177.0825555699994,9989.0
21250048,30058,10376,706,-1.4268515039235354,13.51004409790039,0.0003,37.440819156169894,0.009038251,0.0865234375,0.49585670232772827,0.2,-0.006533803422644269,103750,0.03863281011581421,3177.0825555699994,9989.0
21252096,30060,10377,706,-1.4256195720285176,4.9947590827941895,0.0003,10.15376844406128,0.01206738,0.13486328125,0.496192991733551,0.2,-0.00833207249015686,103760,-0.07474303245544434,3177.0825555699994,9989.0
21254144,30063,10378,706,-1.414883579313755,8.420710563659668,0.0003,20.798007735610007,0.0077712107,0.106298828125,0.4925585985183716,0.2,-0.0021160685500944965,103770,-0.024648308753967285,3177.0825555699994,9989.0
21256192,30066,10379,706,-1.4109349574893713,19.616010665893555,0.0003,32.73625475466251,0.011143602,0.13017578125,0.4935458302497864,0.2,-0.006934228294994682,103780,0.023707866668701172,3177.0825555699994,9989.0
21258240,30069,10380,706,-1.407533409446478,12.326371192932129,0.0003,38.32192608118057,0.011011136,0.0912109375,0.49129199981689453,0.2,-0.010333034535869956,103790,0.07879585027694702,3175.681494459999,9989.0
21260288,30071,10381,706,-1.3938233885914086,16.377803802490234,0.0003,41.45228227376938,0.008639871,0.074658203125,0.48683252930641174,0.2,-0.004194274867768399,103800,0.03480672836303711,3175.681494459999,9989.0
21262336,30074,10382,706,-1.3905168876051903,13.667814254760742,0.0003,22.633973443508147,0.007910812,0.08564453125,0.48955750465393066,0.2,-0.004674851095478516,103810,0.030875027179718018,3175.681494459999,9989.0
21264384,30077,10383,706,-1.405937561392784,12.012992858886719,0.0003,25.098068487644195,0.015073993,0.1275390625,0.4938717484474182,0.2,-0.004927962512010708,103820,0.028877675533294678,3175.681494459999,9989.0
21266432,30080,10384,706,-1.4117015190422535,16.90534019470215,0.0003,38.04494572877884,0.007969891,0.0677734375,0.4934425950050354,0.2,-0.003523713092727121,103830,0.02115154266357422,3175.681494459999,9989.0
21268480,30083,10385,706,-1.4298040866851807,21.637248992919922,0.0003,33.793247601389886,0.0117458515,0.078173828125,0.5015520453453064,0.2,-0.009833381143107545,103840,0.09965497255325317,3173.0527611299995,9989.0
21270528,30085,10386,706,-1.438494410738349,19.66808319091797,0.0003,38.81522690653801,0.0076153725,0.08515625,0.4978870749473572,0.2,-0.0011401562267565168,103850,0.022336483001708984,3173.0527611299995,9989.0
21272576,30088,10387,706,-1.427282327786088,16.254114151000977,0.0003,28.44157080948353,0.011047663,0.117236328125,0.4956069588661194,0.2,-0.00487760644609807,103860,-0.008296489715576172,3173.0527611299995,9989.0
21274624,30092,10388,706,-1.4196290407329797,13.858831405639648,0.0003,36.733236116170886,0.009868431,0.091455078125,0.4951368570327759,0.2,-0.0028307245738687925,103870,0.003739774227142334,3173.0527611299995,9989.0
21276672,30095,10389,706,-1.4024886753410102,24.939044952392578,0.0003,50.64087778925896,0.009180244,0.11962890625,0.48659828305244446,0.2,-0.007495928667776752,103880,0.024699807167053223,3167.207850019999,9989.0
21278720,30098,10390,706,-1.3878710575401783,14.111849784851074,0.0003,31.218691635131837,0.011705258,0.0958984375,0.4878057837486267,0.2,-0.007226245514175389,103890,0.09917479753494263,3167.207850019999,9989.0
21280768,30101,10391,706,-1.3799238532781601,21.339534759521484,0.0003,29.85569170713425,0.010318406,0.134228515625,0.4826192259788513,0.2,-0.0058497516394709235,103900,0.010981738567352295,3167.207850019999,9989.0
21282816,30104,10392,706,-1.3635427512228488,14.072467803955078,0.0003,27.321566672623156,0.01357385,0.13193359375,0.4797597825527191,0.2,-0.003980367483745795,103910,-0.002374887466430664,3167.207850019999,9989.0
21284864,30108,10393,706,-1.35248957388103,12.040302276611328,0.0003,25.744578146934508,0.0148086995,0.0853515625,0.47705239057540894,0.2,-0.002122824105026666,103920,0.00010198354721069336,3167.207850019999,9989.0
21286912,30111,10394,706,-1.3431334160268307,22.219348907470703,0.0003,49.60327044725418,0.0072314255,0.101171875,0.47409874200820923,0.2,-0.0017675884744676295,103930,0.020737051963806152,3170.20017779,9989.0
21288960,30114,10395,706,-1.3365365851670503,11.61209487915039,0.0003,33.869277068972586,0.011443687,0.111767578125,0.4733956456184387,0.2,-0.007848115680098999,103940,0.095500648021698,3170.20017779,9989.0
21291008,30117,10396,706,-1.3284457620233296,21.856658935546875,0.0003,31.05647069811821,0.0079864515,0.08134765625,0.47104963660240173,0.2,-0.003971858009754215,103950,-0.015478253364562988,3170.20017779,9989.0
21293056,30119,10397,706,-1.335652907937765,15.161884307861328,0.0003,21.159708473086358,0.015159696,0.13212890625,0.475654661655426,0.2,-0.0014710023227962666,103960,0.0009154081344604492,3170.20017779,9989.0
21295104,30122,10398,706,-1.3490108650177717,8.517623901367188,0.0003,22.848655819892883,0.0087341145,0.08896484375,0.47703817486763,0.2,-0.0031952516248566097,103970,0.01999729871749878,3170.20017779,9989.0
21297152,30125,10399,706,-1.3428222835063934,18.47981834411621,0.0003,40.01583052873612,0.009817993,0.087353515625,0.47383418679237366,0.2,-0.005191323623876087,103980,0.040881454944610596,3164.743688899999,9989.0
21299200,30128,10400,706,-1.3282920833677054,25.859195709228516,0.0003,50.314094114303586,0.011098037,0.0896484375,0.46927839517593384,0.2,-0.006757520919927628,103990,0.02648264169692993,3164.743688899999,9989.0
21301248,30131,10401,706,-1.3208369195461274,20.555166244506836,0.0003,38.3217994093895,0.010247234,0.088330078125,0.4701928198337555,0.2,-0.0024159066480933687,104000,0.0032764077186584473,3164.743688899999,9989.0
21303296,30133,10402,706,-1.3323077455163002,4.007555961608887,0.0003,16.0463723808527,0.010282725,0.10830078125,0.47541511058807373,0.2,0.00011826045665657148,104010,-0.00918424129486084,3164.743688899999,9989.0
21305344,30136,10403,706,-1.3441353064030408,19.708759307861328,0.0003,39.79538086056709,0.0109234415,0.06494140625,0.47535520792007446,0.2,-0.003942667279625311,104020,0.03152000904083252,3164.743688899999,9989.0
21307392,30139,10404,706,-1.3445114981383086,19.05577850341797,0.0003,38.352785193920134,0.011531714,0.08466796875,0.47638165950775146,0.2,-0.007124419898900669,104030,0.04798930883407593,3153.9311333499995,9989.0
21309440,30142,10405,706,-1.3458372388035058,22.953310012817383,0.0003,48.20683262944222,0.0067716623,0.066259765625,0.4759730100631714,0.2,-0.0037447758862981574,104040,0.03475964069366455,3153.9311333499995,9989.0
21311488,30145,10406,706,-1.3421178076416254,21.40513038635254,0.0003,41.1105500459671,0.01073459,0.099853515625,0.4748673439025879,0.2,-0.004071011539781466,104050,-0.021779298782348633,3153.9311333499995,9989.0
21313536,30147,10407,706,-1.3520264279097318,18.14891242980957,0.0003,25.321958285570144,0.007256701,0.09599609375,0.47974175214767456,0.2,0.0012143011350417509,104060,0.003193795680999756,3153.9311333499995,9989.0
21315584,30150,10408,706,-1.3412473417818547,15.153580665588379,0.0003,36.28917084336281,0.013001528,0.115087890625,0.47195854783058167,0.2,-0.007385372676071711,104070,0.0198630690574646,3153.9311333499995,9989.0
21317632,30153,10409,706,-1.3418201338499784,22.83769416809082,0.0003,38.51866723895073,0.010375342,0.087744140625,0.4802819490432739,0.2,-0.006637469722772948,104080,0.06391263008117676,3147.27151112,9989.0
21319680,30156,10410,706,-1.3571350354701281,24.387771606445312,0.0003,43.96196008324623,0.008894945,0.075244140625,0.48140478134155273,0.2,-0.004491799706011079,104090,0.012371599674224854,3147.27151112,9989.0
21321728,30159,10411,706,-1.371597572043538,15.072762489318848,0.0003,29.554045569896697,0.0069303466,0.074658203125,0.4875425696372986,0.2,-0.0031833481552894227,104100,0.002497553825378418,3147.27151112,9989.0
21323776,30162,10412,706,-1.371304488182068,7.949789524078369,0.0003,21.18891509473324,0.008191483,0.072900390625,0.4829155206680298,0.2,-0.0004109422239707783,104110,-0.005961894989013672,3147.27151112,9989.0
21325824,30165,10413,706,-1.3706893261522055,18.430477142333984,0.0003,41.16283557415009,0.009195115,0.082177734375,0.4880816340446472,0.2,-0.005905499722575769,104120,0.02502274513244629,3147.27151112,9989.0
21327872,30168,10414,706,-1.379014103114605,20.020471572875977,0.0003,41.02986177206039,0.0072385813,0.07021484375,0.4880361557006836,0.2,-0.005935404582123738,104130,0.06144338846206665,3139.1201055699994,9989.0
21329920,30170,10415,706,-1.3810526568442583,24.881141662597656,0.0003,47.517478972673416,0.008548744,0.0625,0.4882996678352356,0.2,-0.002777150373731274,104140,0.0181846022605896,3139.1201055699994,9989.0
