time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/std,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
5855232,659,8883,2859,28580,2.838820596784353,-0.12740778923034668,0.16856124,0.357861328125,0.2,4.803830999135971,0.016684146531042644,0.0003,0.022103074938058853,1.228234887123108,9989.0,-2260.8915617999996
5857280,659,8886,2860,28590,42.79883245825768,0.012945294380187988,0.052425694,0.33486328125,0.2,4.790210761129856,0.01314526293426752,0.0003,0.022366665303707123,30.244325637817383,9989.0,-2260.8915617999996
5859328,659,8889,2861,28600,3.038481190800667,0.024007558822631836,0.028771881,0.29501953125,0.2,4.7700958251953125,0.014139780751429498,0.0003,0.022500768303871155,2.168428897857666,9989.0,-2260.8915617999996
5861376,659,8891,2862,28610,0.6405536531470716,-0.3456745147705078,0.07322565,0.347412109375,0.2,4.767618437111378,0.015149078160175123,0.0003,0.022434059530496597,0.3340761661529541,9989.0,-2260.8915617999996
5863424,659,8894,2863,28620,1.565086168423295,0.02057337760925293,0.0493909,0.324755859375,0.2,4.765007677674293,0.013494587600871456,0.0003,0.022505640983581543,0.662806510925293,9989.0,-2260.8915617999996
5865472,659,8897,2864,28630,2.923665913194418,-0.07700240612030029,0.098551005,0.343505859375,0.2,4.765752844512463,0.011127322541142348,0.0003,0.022402150556445122,0.5539558529853821,9989.0,-2306.5369584899995
5867520,659,8900,2865,28640,18.666342531889676,0.008021831512451172,0.04261785,0.304248046875,0.2,4.771037189662456,0.008161859743995591,0.0003,0.022391539067029953,6.432438373565674,9989.0,-2306.5369584899995
5869568,659,8903,2866,28650,1.2344557531177998,-0.024028539657592773,0.03543493,0.303564453125,0.2,4.771399715542794,0.01099239242321346,0.0003,0.022469423711299896,0.8458971977233887,9989.0,-2306.5369584899995
5871616,659,8906,2867,28660,0.810722358012572,-0.18422770500183105,0.046275936,0.312353515625,0.2,4.779634685814381,0.008331632035697112,0.0003,0.022167470306158066,0.22704051434993744,9989.0,-2306.5369584899995
5873664,659,8910,2868,28670,1.2589562179520726,-0.059435248374938965,0.03976657,0.286572265625,0.2,4.7925065696239475,0.013959510371205398,0.0003,0.022196773439645767,0.40344852209091187,9989.0,-2354.2560784299994
5875712,659,8913,2869,28680,11.6104476980865,-0.0014473199844360352,0.083071455,0.38466796875,0.2,4.799980624020099,0.013086732568626757,0.0003,0.022054776549339294,3.0736141204833984,9989.0,-2354.2560784299994
5877760,659,8916,2870,28690,13.878109416365623,-0.0007202625274658203,0.07473938,0.303076171875,0.2,4.803385990858078,0.010700892111344729,0.0003,0.022136956453323364,5.548663139343262,9989.0,-2354.2560784299994
5879808,659,8919,2871,28700,1.105258366651833,-0.06196331977844238,0.042824984,0.30869140625,0.2,4.797098724544048,0.011546030665340368,0.0003,0.02214762568473816,0.40989893674850464,9989.0,-2354.2560784299994
5881856,659,8922,2872,28710,1.0664923017378896,-0.16299104690551758,0.083157256,0.310986328125,0.2,4.790808637440205,0.006482886126468657,0.0003,0.02239428088068962,0.22972463071346283,9989.0,-2354.2560784299994
5883904,659,8924,2873,28720,1.656793448422104,-0.05719304084777832,0.04658097,0.2876953125,0.2,4.783642756938934,0.011124158857273869,0.0003,0.022306174039840698,0.3772341012954712,9989.0,-2397.43308476
5885952,659,8927,2874,28730,29.940026006102563,0.011627912521362305,0.052111924,0.349658203125,0.2,4.788759660720825,0.014365717630425934,0.0003,0.022326558828353882,9.20003890991211,9989.0,-2397.43308476
5888000,659,8930,2875,28740,14.9439221277833,-0.0084686279296875,0.06891917,0.31669921875,0.2,4.771787498891354,0.007217532520007808,0.0003,0.02267490141093731,4.215108871459961,9989.0,-2397.43308476
5890048,659,8933,2876,28750,1.4163494624197484,-0.018748879432678223,0.026894808,0.29296875,0.2,4.746202667057514,0.010554404198774136,0.0003,0.022875692695379257,0.7963219881057739,9989.0,-2397.43308476
5892096,659,8936,2877,28760,1.3507236694917082,-0.06158864498138428,0.0673015,0.35751953125,0.2,4.747449319064617,0.02020911299769068,0.0003,0.022751815617084503,0.410115122795105,9989.0,-2397.43308476
5894144,659,8939,2878,28770,1.1730804099701344,-0.06276774406433105,0.06452325,0.29736328125,0.2,4.7468699887394905,0.010557378111116122,0.0003,0.0228378064930439,0.28519588708877563,9989.0,-2425.10613415
5896192,659,8941,2879,28780,48.40496660470963,0.0169333815574646,0.039671276,0.30185546875,0.2,4.7497251942753795,0.014720864182163496,0.0003,0.02274734526872635,20.32924461364746,9989.0,-2425.10613415
5898240,659,8945,2880,28790,10.609701524674893,-0.02326643466949463,0.053517584,0.29892578125,0.2,4.759736408293247,0.011588062466762495,0.0003,0.022593360394239426,3.751591682434082,9989.0,-2425.10613415
5900288,659,8948,2881,28800,1.7820950154215098,-0.030677318572998047,0.045152757,0.32421875,0.2,4.76339969187975,0.017140547969029286,0.0003,0.022670749574899673,0.8032163381576538,9989.0,-2425.10613415
5902336,659,8951,2882,28810,1.9398777529597282,-0.08510160446166992,0.06473376,0.333203125,0.2,4.756551912426948,0.012663024936045986,0.0003,0.022690076380968094,0.8349379301071167,9989.0,-2425.10613415
5904384,659,8954,2883,28820,1.3531620239838957,-0.07354545593261719,0.09996996,0.3728515625,0.2,4.754238948225975,0.006416619721858296,0.0003,0.022774048149585724,0.5228701233863831,9989.0,-2459.10736964
5906432,659,8957,2884,28830,66.791607940197,0.014602363109588623,0.027204223,0.281103515625,0.2,4.742688402533531,0.011502268689218909,0.0003,0.022883467376232147,30.578508377075195,9989.0,-2459.10736964
5908480,659,8960,2885,28840,13.886309802532196,-0.042708516120910645,0.069094256,0.299755859375,0.2,4.7293651252985,0.008458600401354488,0.0003,0.023024234920740128,7.379669189453125,9989.0,-2459.10736964
5910528,659,8963,2886,28850,1.946967351809144,-0.023457050323486328,0.031926706,0.293994140625,0.2,4.7180026605725285,0.013976194120186847,0.0003,0.023148860782384872,0.9089100360870361,9989.0,-2459.10736964
5912576,659,8967,2887,28860,1.881743212044239,-0.031690359115600586,0.06824459,0.3224609375,0.2,4.707232503592968,0.01971204811707139,0.0003,0.02328912913799286,0.8679141402244568,9989.0,-2459.10736964
5914624,659,8970,2888,28870,1.8920628087595106,-0.15418636798858643,0.48212942,0.36669921875,0.2,4.699737142026424,0.015555483946809546,0.0003,0.023368410766124725,0.6979587078094482,9989.0,-2491.16336332
5916672,659,8973,2889,28880,79.80558412075042,0.008417367935180664,0.049219526,0.271630859375,0.2,4.709134957194328,0.013030228133720812,0.0003,0.023115191608667374,39.77168655395508,9989.0,-2491.16336332
5918720,659,8977,2890,28890,17.092586997151376,0.00323408842086792,0.04015591,0.292431640625,0.2,4.717936860024929,0.012663432730187196,0.0003,0.023147910833358765,8.858017921447754,9989.0,-2491.16336332
5920768,659,8980,2891,28900,1.301086399704218,-0.1373049020767212,0.033645295,0.30078125,0.2,4.720616118609906,0.011684996521216818,0.0003,0.023045655339956284,0.7751608490943909,9989.0,-2491.16336332
5922816,659,8983,2892,28910,3.092322000861168,0.007288932800292969,0.067225575,0.32451171875,0.2,4.737120318412781,0.014211510453606024,0.0003,0.022805720567703247,1.094799518585205,9989.0,-2491.16336332
5924864,659,8987,2893,28920,1.2905413553118705,-0.3596268892288208,0.0866824,0.336083984375,0.2,4.746909616887569,0.010477791978337337,0.0003,0.022730883210897446,0.5734308362007141,9989.0,-2545.39713808
5926912,659,8990,2894,28930,71.58981029987335,0.007957994937896729,0.043719277,0.331982421875,0.2,4.756226660311222,0.01997679367195815,0.0003,0.022666536271572113,38.462059020996094,9989.0,-2545.39713808
5928960,659,8994,2895,28940,27.332773864269257,0.010494112968444824,0.046958342,0.29375,0.2,4.76181602627039,0.0130580324010225,0.0003,0.022562695667147636,5.714273929595947,9989.0,-2545.39713808
5931008,659,8997,2896,28950,5.501455217599869,-0.07812118530273438,0.04105482,0.28447265625,0.2,4.775667899847031,0.010273140721255913,0.0003,0.022302377969026566,1.8574000597000122,9989.0,-2545.39713808
5933056,659,9001,2897,28960,11.025596188008786,-0.015570521354675293,0.0506939,0.327197265625,0.2,4.803000447154045,0.011715136523707769,0.0003,0.022027617320418358,4.805471420288086,9989.0,-2545.39713808
5935104,659,9004,2898,28970,3.4934544786810875,-0.16504383087158203,0.06611453,0.356396484375,0.2,4.821425348520279,0.016801494035462383,0.0003,0.02179858088493347,1.2168540954589844,9989.0,-2511.74597586
5937152,659,9007,2899,28980,18.5285593777895,-0.002442598342895508,0.0459813,0.282275390625,0.2,4.833412563800811,0.00793503634922672,0.0003,0.02174493856728077,9.1177978515625,9989.0,-2511.74597586
5939200,659,9011,2900,28990,10.365018960833549,-0.01686406135559082,0.05101823,0.33154296875,0.2,4.840518017113209,0.016350673211854884,0.0003,0.021621793508529663,4.806094646453857,9989.0,-2511.74597586
5941248,659,9014,2901,29000,5.458683873713016,-0.10736501216888428,0.111868836,0.343115234375,0.2,4.840290795266628,0.01593609783303691,0.0003,0.021824095398187637,0.31732726097106934,9989.0,-2511.74597586
5943296,659,9018,2902,29010,7.255243039876222,-0.0035507678985595703,0.06269052,0.323828125,0.2,4.813987119495868,0.011725120224582497,0.0003,0.022182997316122055,1.922524333000183,9989.0,-2511.74597586
5945344,659,9021,2903,29020,3.8495146988891067,-0.16646850109100342,0.083030485,0.353857421875,0.2,4.810134671628475,0.012355995189864188,0.0003,0.021941659972071648,0.3293995261192322,9989.0,-2522.28349364
5947392,659,9024,2904,29030,42.085851752758025,-0.0014535188674926758,0.03388259,0.29306640625,0.2,4.825296905636788,0.012742460514709819,0.0003,0.021920543164014816,20.89551544189453,9989.0,-2522.28349364
5949440,659,9027,2905,29040,9.76678844243288,0.010846436023712158,0.056354836,0.3560546875,0.2,4.822229863703251,0.016380422910151536,0.0003,0.021955229341983795,4.977273464202881,9989.0,-2522.28349364
5951488,658,9031,2906,29050,2.054911910742521,-0.47320544719696045,0.11380984,0.42998046875,0.2,4.821112796664238,0.008944959826476407,0.0003,0.021910876035690308,0.40449097752571106,9989.0,-2522.28349364
5953536,658,9034,2907,29060,6.331768599897623,-0.007877469062805176,0.057621278,0.3234375,0.2,4.838780193030834,0.018543960728857202,0.0003,0.021636048331856728,2.413550615310669,9989.0,-2512.3832489300003
5955584,659,9037,2908,29070,3.9157180566340686,-0.03591609001159668,0.06489203,0.354150390625,0.2,4.857730768620968,0.010632501874351875,0.0003,0.021417897194623947,1.683767557144165,9989.0,-2512.3832489300003
5957632,658,9040,2909,29080,43.35570275187492,-0.00047707557678222656,0.071066916,0.297314453125,0.2,4.8636051818728445,0.010042487579630688,0.0003,0.02153850719332695,9.421117782592773,9989.0,-2512.3832489300003
5959680,658,9043,2910,29090,4.282421047985554,-0.009917378425598145,0.036939587,0.309423828125,0.2,4.858045971393585,0.01390068434557179,0.0003,0.021450459957122803,1.9588375091552734,9989.0,-2512.3832489300003
5961728,658,9046,2911,29100,3.829716083034873,-0.04771125316619873,0.074641444,0.36298828125,0.2,4.848569500446319,0.00928216588217765,0.0003,0.02174225077033043,0.6612206697463989,9989.0,-2512.3832489300003
5963776,659,9049,2912,29110,5.278829234093427,-0.0086517333984375,0.05105553,0.339404296875,0.2,4.839866405725479,0.01352666561579099,0.0003,0.021665621548891068,1.9807660579681396,9989.0,-2502.8985874
5965824,659,9052,2913,29120,10.344516877830028,-0.0056836605072021484,0.11890922,0.385693359375,0.2,4.8410585328936575,0.023394470266066492,0.0003,0.021755453199148178,4.826056003570557,9989.0,-2502.8985874
5967872,659,9055,2914,29130,26.23019198477268,0.008388340473175049,0.052688606,0.324658203125,0.2,4.827563782036305,0.009261651636916213,0.0003,0.021971870213747025,7.331935882568359,9989.0,-2502.8985874
5969920,659,9058,2915,29140,1.1406647870317101,-0.00496363639831543,0.027430438,0.280419921875,0.2,4.8015135556459425,0.01203297751781065,0.0003,0.022241156548261642,0.5872180461883545,9989.0,-2502.8985874
5971968,659,9060,2916,29150,3.0927283614873886,-0.013582348823547363,0.055120952,0.320556640625,0.2,4.784189853072166,0.012319267948623747,0.0003,0.022354260087013245,1.2825632095336914,9989.0,-2502.8985874
5974016,659,9063,2917,29160,2.5865771997720004,-0.0069512128829956055,0.043219067,0.287060546875,0.2,4.787371142208576,0.009882731255493127,0.0003,0.022212058305740356,1.5120527744293213,9989.0,-2478.45712682
5976064,659,9066,2918,29170,6.5758250772953035,-0.0019249916076660156,0.03510827,0.3033203125,0.2,4.8003612652421,0.01022990574419964,0.0003,0.02201792225241661,2.8697690963745117,9989.0,-2478.45712682
5978112,659,9069,2919,29180,19.632846516370773,-0.002228379249572754,0.058815792,0.3287109375,0.2,4.809775188565254,0.012328616788727232,0.0003,0.02201440930366516,8.912564277648926,9989.0,-2478.45712682
5980160,659,9072,2920,29190,2.6091140903532506,4.571676254272461e-05,0.050882287,0.28447265625,0.2,4.805557107925415,0.015303736897476484,0.0003,0.02211736887693405,0.8563075661659241,9989.0,-2478.45712682
5982208,659,9076,2921,29200,3.7508637119084596,-0.09871125221252441,0.032380465,0.3056640625,0.2,4.796481393277645,0.016347968825721183,0.0003,0.02218608558177948,1.0711431503295898,9989.0,-2478.45712682
5984256,659,9078,2922,29210,3.8307878628373144,-0.07819974422454834,0.10867604,0.35341796875,0.2,4.787051111459732,0.00548834026849363,0.0003,0.0222722627222538,0.8947185277938843,9989.0,-2475.6871663800002
5986304,659,9081,2923,29220,61.37689629793167,0.004371464252471924,0.04442562,0.29736328125,0.2,4.794918486475945,0.013387287853402086,0.0003,0.022063367068767548,31.01687240600586,9989.0,-2475.6871663800002
5988352,659,9084,2924,29230,43.20636183321476,0.03633004426956177,0.07856049,0.300341796875,0.2,4.804086431860924,0.014916790172355832,0.0003,0.02206668257713318,12.496194839477539,9989.0,-2475.6871663800002
5990400,659,9087,2925,29240,19.320833599567415,-0.007174849510192871,0.03190547,0.2748046875,0.2,4.792501552402973,0.012543435303814476,0.0003,0.022271322086453438,9.061535835266113,9989.0,-2475.6871663800002
5992448,659,9090,2926,29250,10.60613302886486,-0.0678098201751709,0.0465372,0.299755859375,0.2,4.778356562554836,0.013356092257890851,0.0003,0.02241704612970352,5.046126842498779,9989.0,-2475.6871663800002
5994496,659,9093,2927,29260,5.6444670833647255,-0.02921116352081299,0.07224938,0.34150390625,0.2,4.771128177642822,0.014737250542384572,0.0003,0.022440018132328987,3.6160295009613037,9989.0,-2412.0768887900003
5996544,659,9095,2928,29270,15.78329344689846,-0.009551048278808594,0.033937506,0.293798828125,0.2,4.7671405777335165,0.012882925316807814,0.0003,0.022537503391504288,8.495668411254883,9989.0,-2412.0768887900003
5998592,659,9098,2929,29280,31.293225537240506,-0.03733718395233154,0.035532903,0.280126953125,0.2,4.756890381872654,0.010211524700571318,0.0003,0.02275814861059189,4.710443019866943,9989.0,-2412.0768887900003
6000640,659,9101,2930,29290,14.70945310294628,0.000793159008026123,0.033154696,0.28740234375,0.2,4.743470032513142,0.015717628857237285,0.0003,0.022830475121736526,6.937638282775879,9989.0,-2412.0768887900003
6002688,659,9105,2931,29300,11.220979216694833,0.002126157283782959,0.13674104,0.40146484375,0.2,4.746754358708858,0.02847580751113128,0.0003,0.022713888436555862,4.534987926483154,9989.0,-2412.0768887900003
6004736,659,9108,2932,29310,7.460697475075722,0.01984769105911255,0.07168922,0.33974609375,0.2,4.760972666740417,0.014237994237919337,0.0003,0.022434599697589874,3.7363176345825195,9989.0,-2382.2353865
6006784,659,9111,2933,29320,33.85780739784241,-0.004169583320617676,0.074179746,0.314697265625,0.2,4.76537584066391,0.018137074867263438,0.0003,0.022677399218082428,14.969759941101074,9989.0,-2382.2353865
6008832,659,9115,2934,29330,40.340685340762136,-0.020007610321044922,0.029064732,0.227099609375,0.2,4.756035290658474,0.0040782651718473065,0.0003,0.022553451359272003,4.421895980834961,9989.0,-2382.2353865
6010880,659,9118,2935,29340,8.964956371486187,0.0014773011207580566,0.045828428,0.330810546875,0.2,4.763153631985188,0.011462246408336796,0.0003,0.022541746497154236,3.907926082611084,9989.0,-2382.2353865
6012928,659,9122,2936,29350,14.044423255324364,-0.0021768808364868164,0.0555429,0.27138671875,0.2,4.756704208254814,0.01519405664948863,0.0003,0.02271040342748165,3.697674512863159,9989.0,-2382.2353865
6014976,659,9125,2937,29360,5.828653499484062,-0.013667941093444824,0.059308514,0.336474609375,0.2,4.750448487699032,0.014247378055006265,0.0003,0.022741928696632385,1.2587753534317017,9989.0,-2316.18139935
6017024,659,9129,2938,29370,28.8759592294693,0.0006565451622009277,0.04096268,0.29921875,0.2,4.750492624938488,0.015162684694223572,0.0003,0.022670429199934006,13.0708646774292,9989.0,-2316.18139935
6019072,659,9131,2939,29380,30.990611705183984,-0.008098483085632324,0.03475119,0.27109375,0.2,4.754808774590492,0.005730270374624524,0.0003,0.022758638486266136,4.96969747543335,9989.0,-2316.18139935
6021120,659,9134,2940,29390,6.714375698566437,0.0019936561584472656,0.04020737,0.326953125,0.2,4.751471351087093,0.013454538863152265,0.0003,0.02268320694565773,3.2058353424072266,9989.0,-2316.18139935
6023168,659,9137,2941,29400,17.211590871214867,0.002916872501373291,0.072332874,0.284619140625,0.2,4.75140085965395,0.008624756646167953,0.0003,0.02262752875685692,4.14296293258667,9989.0,-2316.18139935
6025216,659,9140,2942,29410,4.94152547121048,-0.023319721221923828,0.08811106,0.3546875,0.2,4.746154548227787,0.014792352388030849,0.0003,0.02291521430015564,2.1352367401123047,9989.0,-2260.66526359
6027264,659,9144,2943,29420,33.840524297952655,0.0012789368629455566,0.059026305,0.308984375,0.2,4.73570307046175,0.012110141744778957,0.0003,0.02285030297935009,17.609939575195312,9989.0,-2260.66526359
6029312,659,9147,2944,29430,44.362358063459396,-0.011579632759094238,0.046065338,0.275,0.2,4.746577662229538,0.004423816577764228,0.0003,0.02268558368086815,11.50959587097168,9989.0,-2260.66526359
6031360,659,9151,2945,29440,2.918118094839156,0.00193101167678833,0.054331355,0.333447265625,0.2,4.749654410779476,0.011337526657734997,0.0003,0.022831100970506668,0.9212504625320435,9989.0,-2260.66526359
6033408,659,9153,2946,29450,11.124065056443214,0.0014729499816894531,0.06493315,0.3232421875,0.2,4.737863989174366,0.01544456753617851,0.0003,0.02299947664141655,4.7993011474609375,9989.0,-2189.35030185
6035456,659,9157,2947,29460,9.147667168080806,0.004212677478790283,0.064887784,0.34267578125,0.2,4.718980166316032,0.013418236527650151,0.0003,0.02325132116675377,4.136703968048096,9989.0,-2189.35030185
6037504,659,9160,2948,29470,11.43383044153452,0.0018964409828186035,0.05468946,0.341162109375,0.2,4.708805376291275,0.01918825702450704,0.0003,0.0231730155646801,6.35273551940918,9989.0,-2189.35030185
6039552,659,9163,2949,29480,2.8865750592201946,-0.02996540069580078,0.04771774,0.30673828125,0.2,4.706313620507717,0.013923051640449557,0.0003,0.023337440565228462,1.8331141471862793,9989.0,-2189.35030185
6041600,659,9165,2950,29490,8.114389327634125,-0.03914749622344971,0.059478335,0.292919921875,0.2,4.700639852881432,0.00701044726301916,0.0003,0.023363400250673294,0.26542583107948303,9989.0,-2189.35030185
6043648,659,9168,2951,29500,6.3714694298803805,-0.022298097610473633,0.02795213,0.316845703125,0.2,4.69547371417284,0.01275475641596131,0.0003,0.02338195964694023,2.8826565742492676,9989.0,-2159.54179576
6045696,659,9171,2952,29510,5.0292066432535645,-0.00960993766784668,0.07508944,0.3162109375,0.2,4.705080279707909,0.009571885380137247,0.0003,0.0231931135058403,1.919684648513794,9989.0,-2159.54179576
6047744,659,9174,2953,29520,10.612829096615314,-0.012101531028747559,0.051144674,0.332763671875,0.2,4.725887130200863,0.019182347939931788,0.0003,0.022912904620170593,3.7428557872772217,9989.0,-2159.54179576
6049792,659,9177,2954,29530,4.504100123047829,-0.0043343305587768555,0.056209788,0.314306640625,0.2,4.721518464386463,0.013509863179933745,0.0003,0.023251526057720184,2.2244157791137695,9989.0,-2159.54179576
6051840,659,9179,2955,29540,3.125928100012243,-0.07324635982513428,0.07394771,0.376220703125,0.2,4.693518584966659,0.014529092112206854,0.0003,0.023473791778087616,0.7724552750587463,9989.0,-2159.54179576
6053888,659,9182,2956,29550,3.8979902118444443,-0.0544734001159668,0.046362847,0.2880859375,0.2,4.686592589318752,0.008651273528812453,0.0003,0.023500017821788788,0.8128991723060608,9989.0,-2126.9987517900004
6055936,659,9185,2957,29560,12.020007802546024,0.01215827465057373,0.06886637,0.3306640625,0.2,4.679420115053654,0.014400384237524122,0.0003,0.02361491322517395,7.364090919494629,9989.0,-2126.9987517900004
6057984,659,9188,2958,29570,16.538803514838218,-0.005897045135498047,0.03804084,0.2814453125,0.2,4.685350939631462,0.012920002307510003,0.0003,0.023373689502477646,4.386022567749023,9989.0,-2126.9987517900004
6060032,659,9191,2959,29580,5.80771421045065,-0.00658261775970459,0.03089194,0.3033203125,0.2,4.687614743411541,0.015552513298462144,0.0003,0.02352374978363514,2.644808292388916,9989.0,-2126.9987517900004
6062080,659,9194,2960,29590,3.4299853827804325,-0.02953314781188965,0.052444987,0.321533203125,0.2,4.670206147432327,0.0178701167635154,0.0003,0.023870127275586128,1.6037232875823975,9989.0,-2126.9987517900004
6064128,659,9197,2961,29600,2.952388425543904,-0.036174654960632324,0.0417109,0.292822265625,0.2,4.666762746870518,0.007961291231913492,0.0003,0.02364514209330082,1.1782617568969727,9989.0,-2102.27411665
6066176,659,9200,2962,29610,8.911391328275204,0.009717047214508057,0.042306073,0.342724609375,0.2,4.673673829436302,0.014875448777456769,0.0003,0.023634253069758415,3.590003490447998,9989.0,-2102.27411665
6068224,659,9203,2963,29620,8.724841682612896,-0.00434422492980957,0.05689816,0.317822265625,0.2,4.677217289805412,0.016429246639017948,0.0003,0.023601947352290154,3.120162010192871,9989.0,-2102.27411665
6070272,659,9206,2964,29630,8.34348696321249,-0.0019773244857788086,0.023821618,0.28232421875,0.2,4.677559052407742,0.012695089570479467,0.0003,0.023673715069890022,3.7311668395996094,9989.0,-2102.27411665
6072320,659,9209,2965,29640,6.056682196259499,-0.008277654647827148,0.039053522,0.317529296875,0.2,4.677934721112251,0.017570033157244324,0.0003,0.023578979074954987,2.4589920043945312,9989.0,-2102.27411665
6074368,659,9212,2966,29650,3.8183121301233767,-0.04109477996826172,0.04861847,0.3162109375,0.2,4.681065921485424,0.007665923675813246,0.0003,0.023675967007875443,1.4935544729232788,9989.0,-2063.3582423299995
6076416,659,9216,2967,29660,13.91182809472084,0.0031887292861938477,0.03648602,0.281689453125,0.2,4.668686997890473,0.009965526656014845,0.0003,0.023767273873090744,9.044065475463867,9989.0,-2063.3582423299995
6078464,659,9218,2968,29670,27.65203375220299,-0.0005774497985839844,0.054342046,0.30419921875,0.2,4.668803928792476,0.01475967159785796,0.0003,0.02378404326736927,11.295660018920898,9989.0,-2063.3582423299995
6080512,659,9221,2969,29680,16.022444263100624,0.0006853342056274414,0.02782126,0.256494140625,0.2,4.667890380322933,0.008885352985817007,0.0003,0.02378757856786251,7.577093601226807,9989.0,-2063.3582423299995
6082560,659,9225,2970,29690,8.032708330452442,-0.029576420783996582,0.03649811,0.286181640625,0.2,4.6716200217604635,0.015858903783373533,0.0003,0.023665202781558037,3.4343788623809814,9989.0,-2063.3582423299995
6084608,659,9227,2971,29700,3.072803360596299,-0.039667606353759766,0.044373892,0.32109375,0.2,4.65805600732565,0.007612529836478643,0.0003,0.02398044429719448,1.1631581783294678,9989.0,-2054.27286926
6086656,659,9230,2972,29710,14.56732760667801,0.0014647841453552246,0.06533397,0.301171875,0.2,4.64301702529192,0.015023330062103924,0.0003,0.024065036326646805,7.073115348815918,9989.0,-2054.27286926
6088704,659,9233,2973,29720,5.05410340577364,-0.01964747905731201,0.032525823,0.32099609375,0.2,4.649017317593097,0.012004948276444338,0.0003,0.023776743561029434,2.470198631286621,9989.0,-2054.27286926
6090752,659,9236,2974,29730,4.208289002627135,-0.017321348190307617,0.03750567,0.279833984375,0.2,4.662781584262848,0.01323342558753211,0.0003,0.023684322834014893,1.697169542312622,9989.0,-2054.27286926
6092800,659,9239,2975,29740,7.935986894369125,-0.00959789752960205,0.023158493,0.23173828125,0.2,4.679657074809074,0.006914715371385683,0.0003,0.02345738559961319,1.7436609268188477,9989.0,-2054.27286926
6094848,659,9242,2976,29750,6.531934104114771,-0.043280720710754395,0.12162246,0.330810546875,0.2,4.693164323270321,0.010553282883483917,0.0003,0.02331206202507019,0.6738268136978149,9989.0,-2046.7797263999998
6096896,659,9244,2977,29760,18.132946410775183,-0.0034977197647094727,0.046279795,0.303662109375,0.2,4.691861271858215,0.010164901104872115,0.0003,0.023452535271644592,8.34354305267334,9989.0,-2046.7797263999998
6098944,659,9247,2978,29770,6.328318902477622,-0.007033705711364746,0.044645857,0.307177734375,0.2,4.683675512671471,0.013927009681356139,0.0003,0.023509249091148376,2.7993288040161133,9989.0,-2046.7797263999998
6100992,659,9250,2979,29780,3.237092610448599,-0.02917194366455078,0.081105866,0.31279296875,0.2,4.68577966094017,0.01314634617010597,0.0003,0.023414481431245804,1.482240915298462,9989.0,-2046.7797263999998
6103040,659,9253,2980,29790,7.121913987770677,-0.0066297054290771484,0.04310704,0.25439453125,0.2,4.689402832090854,0.009524753398727626,0.0003,0.02333693951368332,1.0251176357269287,9989.0,-2046.7797263999998
6105088,659,9256,2981,29800,4.225072048418224,-0.09718358516693115,0.09949338,0.334814453125,0.2,4.692381304502487,0.01564744674251415,0.0003,0.02337086759507656,0.7929183840751648,9989.0,-2048.2617408
6107136,659,9259,2982,29810,14.009005504846574,-0.0026082992553710938,0.06335621,0.27607421875,0.2,4.695544596016407,0.006111280777258798,0.0003,0.023219145834445953,5.801878452301025,9989.0,-2048.2617408
6109184,659,9262,2983,29820,8.205963269621133,-0.000838160514831543,0.025636949,0.295166015625,0.2,4.698039108514786,0.011837948353786487,0.0003,0.02334209717810154,5.394562721252441,9989.0,-2048.2617408
6111232,659,9265,2984,29830,1.2197939856909215,-0.13075733184814453,0.06558915,0.302197265625,0.2,4.703566789627075,0.011487614853831474,0.0003,0.023125924170017242,0.5098332166671753,9989.0,-2048.2617408
6113280,659,9268,2985,29840,3.9376967933028935,0.00026863813400268555,0.0381727,0.2736328125,0.2,4.72801335901022,0.007057984467246569,0.0003,0.022860180586576462,0.6978838443756104,9989.0,-2014.6757594
6115328,659,9271,2986,29850,6.292239568382501,0.0005277395248413086,0.07047685,0.31123046875,0.2,4.743488907814026,0.005513759230962023,0.0003,0.02269383706152439,1.780141830444336,9989.0,-2014.6757594
6117376,659,9274,2987,29860,17.667554038763047,-0.005747318267822266,0.049272694,0.308447265625,0.2,4.739983850717545,0.013025984572595916,0.0003,0.022920016199350357,7.267242431640625,9989.0,-2014.6757594
6119424,659,9278,2988,29870,9.211356744915246,-0.00012695789337158203,0.05567064,0.28603515625,0.2,4.729766002297401,0.01295087648613844,0.0003,0.02288864552974701,1.4600486755371094,9989.0,-2014.6757594
6121472,659,9281,2989,29880,0.9902323191054165,-0.002080082893371582,0.05201114,0.3134765625,0.2,4.73513055741787,0.007011065851838793,0.0003,0.022858131676912308,0.42173242568969727,9989.0,-2014.6757594
6123520,659,9284,2990,29890,6.275626228004694,-0.0007082223892211914,0.048644584,0.321630859375,0.2,4.745130725204945,0.014965323632350192,0.0003,0.02260749600827694,2.7742655277252197,9989.0,-1967.4713814
6125568,659,9287,2991,29900,5.711347304284573,0.019004881381988525,0.049656957,0.3279296875,0.2,4.758065263926983,0.01863611316512106,0.0003,0.022500501945614815,2.4628851413726807,9989.0,-1967.4713814
6127616,659,9290,2992,29910,13.880697524547577,0.0012618303298950195,0.048747297,0.27744140625,0.2,4.769801567494869,0.008456107824167702,0.0003,0.022399337962269783,4.24592399597168,9989.0,-1967.4713814
